id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
6914,"EL DIEZ Y SIETE",CURACO,,8201,,
7032,"EL DURAZNO",LOVENTUE,"CARRO QUEMADO",6319,-36.7233772,-65.2247391
7116,"EL ESCABEL",PUELEN,,8201,,
18398,"EL EUCALIPTO",MARACO,,6361,,
7208,"EL EUCALIPTO CARRO QUEMADO",TOAY,,6319,,
6887,"EL FURLONG",CONHELO,,6313,,
6772,"EL GUAICURU",CATRILO,,6352,,
7161,"EL GUANACO",RANCUL,,6205,,
6746,"EL GUANACO",CAPITAL,,6313,,
17009,"EL GUANACO",CONHELO,,6380,,
18321,"EL HUITRU",UTRACAN,,8201,,
6972,"EL LUCERO",HUCAL,,8212,,
7256,"EL MADRIGAL",UTRACAN,,8200,,
6773,"EL MALACATE",CATRILO,,6341,,
7033,"EL MATE",LOVENTUE,,6321,,
6973,"EL MIRADOR",HUCAL,,8212,,
6747,"EL MIRADOR DE JUAREZ",CAPITAL,,6300,,
6915,"EL NUEVE",CURACO,,8201,,
6748,"EL OASIS",CAPITAL,,6300,,
7034,"EL ODRE",LOVENTUE,,6321,,
7183,"EL OLIVO",REALICO,,6203,,
6701,"EL PALOMAR",ATREUCO,,6305,,
7092,"EL PARQUE",MARACO,,6331,,
6888,"EL PELUDO",CONHELO,,6381,,
7257,"EL PIMIA",UTRACAN,,8214,,
6838,"EL PORVENIR",CHAPALEUFU,,6228,,
7023,"EL PORVENIR","LIHUEL CALEL",,8214,,
6938,"EL PUMA",GUATRACHE,,8214,,
6839,"EL RECREO",CHAPALEUFU,,6220,,
7035,"EL REFUGIO",LOVENTUE,,6321,,
7036,"EL RETIRO",LOVENTUE,,6321,,
6774,"EL RUBI",CATRILO,,6352,,
6775,"EL SALITRAL",CATRILO,,6352,,
18400,"EL SAUCE",MARACO,,6361,,
7037,"EL SILENCIO",LOVENTUE,,6321,,
7162,"EL TAJAMAR",RANCUL,,6205,,
6916,"EL TARTAGAL",CURACO,,8201,,
7184,"EL TIGRE",REALICO,,6203,,
7185,"EL TORDILLO",REALICO,,6212,,
6917,"EL TRECE",CURACO,,8201,,
6974,"EL TRIGO",HUCAL,,8206,,
6776,"EL TRIUNFO",CATRILO,,6352,,
6918,"EL UNO",CURACO,,8201,,
6975,"EL VASQUITO",HUCAL,,8206,,
7258,"EL VERANEO",UTRACAN,"GENERAL ACHA",8200,-37.4402123,-65.1149826
7209,"EL VOLANTE",TOAY,,6303,,
7186,"EMBAJADOR MARTINI",REALICO,"EMBAJADOR MARTINI",6203,-35.3871155,-64.2807999
6820,"EMILIO MITRE",CHALILEO,,6323,-36.4377060,-66.4977570
7259,"EPU PEL",UTRACAN,UNANUE,8214,-37.5880890,-64.3065567
6866,"ESTABLECIMIENTO EL CENTINELA","CHICAL CO",,6323,,
17006,"ESTANCIA LA LUCHA",CHAPALEUFU,,6221,,
17007,"ESTANCIA LA PAMPEANA",CHAPALEUFU,,6221,,
17008,"ESTANCIA LA VOLUNTAD",CHAPALEUFU,,6221,,
6919,EUSKADI,CURACO,,8201,,
17017,"EX ESCUELA HOGAR NRO 5",UTRACAN,,8200,,
7187,FALUCHO,REALICO,FALUCHO,6212,-35.1896019,-64.1055374
6840,GALLINAO,CHAPALEUFU,,6228,,
6738,GAVIOTAS,"CALEU CALEU","LA ADELA",8138,-38.9438362,-63.6404610
7260,"GENERAL ACHA",UTRACAN,"GENERAL ACHA",8200,-37.3730812,-64.5993881
7093,"GENERAL PICO",MARACO,"GENERAL PICO",6360,-35.6587868,-63.7595024
6976,"GENERAL SAN MARTIN",HUCAL,"GENERAL SAN MARTIN",8206,-37.9835396,-63.6018333
18520,"GERVASIO ORTIZ DE ROSAS",HUCAL,,8204,,
7117,"GOBERNADOR AYALA",PUELEN,"COLONIA 25 DE MAYO",8201,-37.5832710,-68.1042862
6920,"GOBERNADOR DUVAL",CURACO,"GOBERNADOR DUVAL",8336,-38.7413410,-66.4360650
6939,"GRAL MANUEL CAMPOS",GUATRACHE,"GENERAL CAMPOS",6309,-37.4589894,-63.5872409
7038,GUADALOZA,LOVENTUE,,6319,,
18387,GUARACO,PUELEN,,8201,,
6940,GUATRACHE,GUATRACHE,GUATRACHE,6311,-37.6666451,-63.5346260
6702,HIDALGO,ATREUCO,ROLON,6307,-37.1758689,-63.4988912
6703,"HIPOLITO YRIGOYEN",ATREUCO,,6305,,
6977,HUCAL,HUCAL,,8212,-37.7849629,-64.0306678
7132,HUELEN,"QUEMU QUEMU","COLONIA BARON",6333,-36.2084274,-63.7027779
6749,"INES Y CARLOTA",CAPITAL,,6315,,
7163,"INGENIERO FOSTER",RANCUL,"LA MARUJA",6385,-35.7014889,-65.1025535
